RowID,Nation,FIS code,Year,Time,Bib,Rank,Athlete,Event Name,Date,URL,FIS Points,Score,Cup Points,Nation Year,Name,Order
65,CAN,9101355,2005,,167,"",FREEMAN Luis,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21648,"","","",,,
66,USA,9530791,1994,,164,"",ROSENCRANZ Ryan,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21648,"","","",,,
67,CAN,9101030,2001,,162,"",CARPENTIER Justin,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21648,"","","",,,
68,CAN,9100570,1996,,157,"",LEFEBVRE Jules,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21648,"","","",,,
69,GER,9200145,2000,,119,"",ANGENEND Yannik,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21648,"","","",,,
70,SUI,9510572,2008,,185,"",THURNHEER Leon,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21648,"","","",,,
71,CZE,9150333,2006,,127,"",MINARIK Krystof,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21648,"","","",,,
1,SUI,9515102,1993,,23,1,JENNY Ladina,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,360.00,1:14.00,100,,,
2,ITA,9295145,1997,,30,2,DALMASSO Lucia,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,288.00,1:15.33,80,,,
3,NED,9405023,1996,,36,3,DEKKER Michelle,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,216.00,1:15.56,60,,,
4,UKR,1699945,1990,,42,4,DANCHA Annamari,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,180.00,1:15.97,50,,,
5,SUI,9515082,1992,,24,5,ZOGG Julie,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,162.00,1:13.35,45,,,
6,JPN,9305427,2003,,27,6,MIKI Tsubaki,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,144.00,1:14.16,40,,,
7,GER,9205056,1996,,47,7,HOCHREITER Melanie,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,129.60,1:15.24,36,,,
8,AUT,1004920,1973,,41,8,RIEGLER Claudia,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,115.20,1:15.76,32,,,
9,KOR,9325017,1995,,52,9,JEONG Haerim,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,104.40,1:16.25,29,,,
10,CAN,9105518,2005,,17,10,MOISAN Aurelie,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,93.60,1:16.38,26,,,
11,AUT,9055032,1992,,33,11,SCHOEFFMANN Sabine,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,86.40,1:16.82,24,,,
12,USA,9535569,2003,,48,12,PFLUM Iris,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,79.20,1:17.14,22,,,
13,SLO,1569955,1989,,29,13,KOTNIK Gloria,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,72.00,1:18.27,20,,,
14,SUI,9515154,1997,,53,14,GASSER Larissa,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,64.80,1:18.64,18,,,
15,AUT,9055100,2002,,20,15,PICHELKASTNER Jessica,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,57.60,1:18.78,16,,,
16,UKR,9695023,2001,,35,16,BODNARUK Vita,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,54.00,1:18.81,15,,,
17,ITA,9295132,1999,,44,17,CAFFONT Elisa,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,50.40,1:18.89,14,,,
18,SUI,9515236,2007,,25,18,VON SIEBENTHAL Xenia,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,46.80,1:19.27,13,,,
19,SUI,9515213,2004,,18,19,BAETSCHI Laila Ursina,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,43.20,1:19.31,12,,,
20,GER,9205050,1994,,45,20,LOCH Cheyenne,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,39.60,1:19.51,11,,,
21,ITA,9295182,2003,,46,21,VALLE Sofia,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,36.00,1:19.89,10,,,
22,AUT,9055101,2002,,31,22,WEIS Miriam,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,32.40,1:20.61,9,,,
23,POL,9435104,2006,,37,23,DAWIDEK Weronika,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,28.80,1:20.73,8,,,
24,AUT,9055107,2003,,28,24,SCHOEFFMANN Pia,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,25.20,1:20.83,7,,,
25,POL,9435077,2000,,54,25,KWIATKOWSKA Olimpia,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,21.60,1:21.20,6,,,
26,CZE,9155107,2005,,40,26,KECLIKOVA Adela,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,18.00,1:21.39,5,,,
27,CAN,9105371,2000,,43,27,BUCK Kaylie,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,16.20,1:21.44,4,,,
28,SUI,9515196,2002,,39,28,HAUSER Ricarda,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,14.40,1:21.85,3,,,
29,AUT,9055093,2001,,26,29,KAINZ Carmen,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,12.96,1:22.33,2,,,
30,USA,9535668,2006,,57,30,DOMINO Grace,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,11.52,1:22.35,1,,,
31,ITA,9295200,2004,,38,31,FACHIN Fabiana,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,10.08,1:24.41,"",,,
32,POL,9435070,1999,,56,32,BUKOWSKA-CHYC Maria,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,9.36,1:47.81,"",,,
33,CAN,9105317,1998,,58,33,VAN GRONINGEN Abby,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,8.64,41.39,"",,,
34,SUI,9515198,2002,,51,34,KLEESATTEL Eliane,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,7.92,41.58,"",,,
35,SUI,9515212,2003,,19,34,BAETSCHI Flurina Neva,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,7.92,41.58,"",,,
36,CZE,9155071,2003,,59,36,SONKOVA Klara,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,7.09,41.73,"",,,
37,UKR,1699984,1997,,49,37,MALOVANNA Oleksandra,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,6.98,41.83,"",,,
38,UKR,9695036,2003,,32,38,HAPATYN Nadiia,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,6.88,42.64,"",,,
39,POL,9435100,2005,,61,39,ZAPALA Sonia,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,6.77,42.81,"",,,
40,POL,9435098,2004,,65,40,PIWOWARCZYK Natasza,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,6.66,42.93,"",,,
41,ITA,9295158,2003,,34,41,FAVA Elisa,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,6.55,43.04,"",,,
42,CAN,9105491,2004,,62,42,BETTEZ Anne-Laurie,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,6.44,43.42,"",,,
43,POL,9435094,2004,,60,43,KACICZAK Olga,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,6.34,43.56,"",,,
44,CZE,9155137,2007,,66,44,OTIPKOVA Hana,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,6.23,44.00,"",,,
45,POL,9435097,2004,,64,45,POLTORAK Karolina,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,6.12,44.34,"",,,
46,USA,9535541,2001,,69,46,JONES Cecelia,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,"",46.00,"",,,
47,JPN,1543464,1983,,50,47,TAKEUCHI Tomoka,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,"",46.76,"",,,
48,SUI,9515251,2008,,70,48,DE FILIPPO Giada,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,"",49.83,"",,,
49,KOR,9325092,2007,,71,49,CHO Sumin,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,"",52.85,"",,,
50,CZE,9155117,2007,,68,50,JECHOVA Linda,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,"",1:05.58,"",,,
51,USA,9535684,2006,,67,"",KIZUKA Akina,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,"","","",,,
52,POL,9435099,2004,,63,"",STOKLOSA Natalia,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,"","","",,,
53,USA,9535431,1999,,55,"",KIZUKA Kaiya,European Cup St. Moritz (SUI),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21647,"","","",,,
1,AUT,9050238,1997,,131,1,AUNER Arvid,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,360.00,59.08,100,,,
2,BUL,1094969,1990,,145,2,YANKOV Radoslav,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,288.00,1:00.67,80,,,
3,ITA,9290227,1995,,121,3,BAGOZZA Daniele,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,216.00,1:00.56,60,,,
4,AUT,9050217,1996,,119,4,OBMANN Fabian,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,180.00,1:00.70,50,,,
5,AUT,1093190,1980,,129,5,PROMMEGGER Andreas,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,162.00,1:00.83,45,,,
6,AUT,1054984,1985,,118,6,KARL Benjamin,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,144.00,1:01.01,40,,,
7,SUI,9510316,1995,,134,7,CAVIEZEL Dario,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,129.60,1:01.23,36,,,
8,SLO,9560053,1991,,143,8,MASTNAK Tim,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,115.20,1:01.42,32,,,
9,BUL,9090160,2005,,148,9,ZAMFIROV Tervel,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,104.40,1:00.68,29,,,
10,ITA,7538766,1986,,144,10,MARCH Aaron,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,93.60,1:01.26,26,,,
11,SLO,1659088,1984,,147,11,KOSIR Zan,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,86.40,1:01.39,24,,,
12,POL,9430124,1996,,158,12,NOWACZYK Michal,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,79.20,1:01.41,22,,,
13,GER,9200128,1999,,135,13,HUBER Elias,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,72.00,1:01.42,20,,,
14,BUL,9090161,2005,,138,14,GERGYOVSKI Petar,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,64.80,1:01.63,18,,,
15,ITA,9290107,1991,,139,15,CORATTI Edwin,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,57.60,1:01.84,16,,,
16,JPN,7300127,1986,,153,16,SHIBA Masaki,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,54.00,1:01.96,15,,,
17,ITA,9290395,2002,,117,17,LANTSCHNER Fabian,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,50.40,1:02.30,14,,,
18,UKR,9690121,1999,,125,18,KHARUK Mykhailo,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,46.80,1:02.86,13,,,
19,GER,9200158,2001,,123,19,PRANTL Ole-Mikkel,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,43.20,1:02.91,12,,,
20,ITA,9290463,2005,,130,20,SANTUARI Mike,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,39.60,1:03.07,11,,,
21,CAN,9100939,2000,,160,21,NAZWASKI Michael,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,36.00,1:03.18,10,,,
22,BUL,9090158,2004,,159,22,KRASHNIAK Alexander,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,32.40,1:03.59,9,,,
23,KOR,9320197,2002,,128,23,MA Junho,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,28.80,1:04.19,8,,,
24,GER,9200145,2000,,120,24,ANGENEND Yannik,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,25.20,1:05.72,7,,,
25,POL,9430012,1987,,162,25,GASIENICA-DANIEL Andrzej,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,21.60,1:07.62,6,,,
26,USA,9530046,1988,,174,26,BOTERO Emilio,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,18.00,1:13.01,5,,,
27,KOR,9320091,1995,,141,27,LEE Sangho,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,16.20,29.52,4,,,
28,CAN,9101129,2002,,146,28,HELDMAN Ben,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,14.40,30.16,3,,,
29,POL,9430120,1996,,124,28,KWIATKOWSKI Oskar,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,14.40,30.16,3,,,
30,ITA,9290464,2005,,133,30,ZIMMERHOFER Elias,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,11.52,30.20,1,,,
31,AUT,9050279,2001,,150,31,BURGSTALLER Dominik,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,10.08,30.25,"",,,
32,GER,9200191,2003,,136,32,KUEHNHAUSER Max,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,9.36,33.13,"",,,
33,CAN,9100940,2000,,149,33,BEHAN Jamie,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,8.64,31.60,"",,,
34,LAT,9550007,1983,,163,34,KORDE Edijs,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,7.92,32.07,"",,,
35,ITA,9290151,1992,,137,35,FELICETTI Mirko,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,7.20,32.15,"",,,
36,CAN,9100570,1996,,157,36,LEFEBVRE Jules,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,7.09,32.44,"",,,
37,SUI,9510417,2000,,155,37,CASANOVA Gian,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,6.98,32.54,"",,,
38,CAN,9101366,2006,,173,38,HELDMAN Matthew,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,6.88,32.76,"",,,
39,POL,9430169,1999,,165,39,RUTKOWSKI Mikolaj,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,6.77,32.97,"",,,
40,USA,9531573,2006,,167,40,OVERSTAKE Walker,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,6.66,33.76,"",,,
41,AUT,9050297,2003,,156,41,KARNER Christoph,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,6.55,34.58,"",,,
42,SLO,7560012,1986,,151,42,MARGUC Rok,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,6.44,34.66,"",,,
43,SUI,9510518,2005,,179,43,KATHRINER Arne,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,6.34,35.75,"",,,
44,SUI,9510555,2007,,177,44,MOSCA Nuri,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,6.23,36.10,"",,,
45,USA,9531571,2004,,171,45,PIERCE Nicholas,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,6.12,36.15,"",,,
46,POL,9430173,1989,,178,46,PIEKAJ Lukasz,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"",38.38,"",,,
47,FRA,9190630,1973,,175,47,ABADIE William,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"",39.73,"",,,
48,SUI,9510546,2006,,176,48,MEISSER Nicola,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"",39.87,"",,,
49,GBR,9220173,2006,,172,49,CARPENTER Samuel,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"",40.06,"",,,
50,SUI,9510576,2008,,182,50,BACCHI Gino,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"",41.78,"",,,
51,FIN,1656954,1983,,185,"",PORKKALA Tuomas,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"","","",,,
52,SUI,9510574,2008,,183,"",SCHIBLI Alec,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"","","",,,
53,FRA,9190583,1972,,181,"",BRUN Jean Christophe,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"","","",,,
54,USA,9531727,2006,,170,"",SMITH Michael,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"","","",,,
55,CAN,9101355,2005,,168,"",FREEMAN Luis,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"","","",,,
56,BUL,9090159,2004,,166,"",GEORGIEV Kristian,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"","","",,,
57,USA,9530791,1994,,164,"",ROSENCRANZ Ryan,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"","","",,,
58,CAN,9101030,2001,,161,"",CARPENTIER Justin,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"","","",,,
59,AUT,9050272,2001,,154,"",PINK Matthaeus,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"","","",,,
60,KOR,9320014,1989,,152,"",KIM Sangkyum,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"","","",,,
61,GER,9200176,2002,,142,"",TANIGUCHI Kaijo,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"","","",,,
62,GER,9200092,1993,,140,"",BAUMEISTER Stefan,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"","","",,,
63,AUT,9050042,1989,,132,"",PAYER Alexander,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"","","",,,
64,CZE,9150333,2006,,127,"",MINARIK Krystof,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"","","",,,
65,CAN,9100945,2000,,126,"",GAUDET Arnaud,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"","","",,,
66,ITA,9290200,1994,,122,"",BORMOLINI Maurizio,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"","","",,,
67,SUI,9510572,2008,,184,"",THURNHEER Leon,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"","","",,,
68,CZE,9150395,2008,,180,"",MICHAL Tomas,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"","","",,,
69,CZE,9150168,1999,,169,"",POCINEK Adam,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21652,"","","",,,
1,SUI,9515082,1992,,27,1,ZOGG Julie,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,360.00,1:04.92,100,,,
2,AUT,9055032,1992,,33,2,SCHOEFFMANN Sabine,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,288.00,1:05.56,80,,,
3,SUI,9515102,1993,,20,3,JENNY Ladina,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,216.00,1:06.51,60,,,
4,ITA,9295145,1997,,30,4,DALMASSO Lucia,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,180.00,1:06.42,50,,,
5,UKR,1699945,1990,,39,5,DANCHA Annamari,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,162.00,1:05.77,45,,,
6,GER,9205050,1994,,46,6,LOCH Cheyenne,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,144.00,1:06.57,40,,,
7,GER,9205056,1996,,47,7,HOCHREITER Melanie,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,129.60,1:06.68,36,,,
8,NED,9405023,1996,,36,8,DEKKER Michelle,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,115.20,1:08.13,32,,,
9,SLO,1569955,1989,,24,9,KOTNIK Gloria,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,104.40,1:06.02,29,,,
